Start Time (days since 1/1/2021),Minutes,Miles,Total Paid ($),Tips ($),Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude
1.5531145119637007,31.8,16.3,45.75,0.0,Sun Taxi,41.980264315,-87.913624596,41.944226601,-87.655998182
1.5531145119637007,4.0,0.5,5.0,0.0,Top Cab Affiliation,41.874005383,-87.66351755,41.874005383,-87.66351755
1.5531145119637007,18.0,7.6,27.6,5.6,Taxi Affiliation Services,41.944226601,-87.655998182,41.857183858,-87.620334624
1.5531145119637007,34.166666666666664,13.71,48.9,8.15,Sun Taxi,41.980264315,-87.913624596,41.980264315,-87.913624596
1.5531145119637007,11.0,5.8,16.75,0.0,Taxi Affiliation Services,41.878865584,-87.625192142,41.808916283,-87.596183344
1.5531145119637007,17.416666666666668,8.01,22.25,0.0,Flash Cab,,,41.835117986,-87.618677767
1.5531145119637007,5.1,0.76,5.5,0.0,Flash Cab,41.899602111,-87.633308037,41.899602111,-87.633308037
1.5531145119637007,0.0,0.0,3.25,0.0,Taxi Affiliation Services,41.878865584,-87.625192142,41.878865584,-87.625192142
1.5531145119637007,23.066666666666666,18.0,59.1,9.85,City Service,41.980264315,-87.913624596,41.899602111,-87.633308037
1.5531145119637007,18.083333333333332,10.8,28.0,0.0,Flash Cab,41.741242728,-87.551428197,41.857183858,-87.620334624
1.5531145119637007,30.0,6.1,20.5,0.0,Star North Management LLC,41.763246799,-87.616134111,41.741242728,-87.551428197
1.5531145119637007,5.0,1.0,8.0,2.0,"Taxicab Insurance Agency, LLC",,,,
1.5531145119637007,32.1,17.9,49.5,0.0,Medallion Leasin,41.79259236,-87.769615453,41.96581197,-87.655878786
1.5531145119637007,24.966666666666665,10.71,33.75,0.0,Flash Cab,41.980264315,-87.913624596,,
1.5531145119637007,30.933333333333334,27.1,121.2,20.2,Chicago Independents,,,,
1.5531145119637007,27.75,14.3,45.25,0.0,City Service,41.980264315,-87.913624596,41.944226601,-87.655998182
1.5531145119637007,25.95,13.37,49.69,9.94,Flash Cab,41.980264315,-87.913624596,41.944226601,-87.655998182
1.5531145119637007,18.716666666666665,9.28,30.1,5.1,Flash Cab,41.775928827,-87.666596265,41.878865584,-87.625192142
1.563538099292316,19.0,16.7,45.0,0.0,Top Cab Affiliation,41.980264315,-87.913624596,41.899602111,-87.633308037
1.563538099292316,31.1,11.12,31.5,0.0,Flash Cab,41.857183858,-87.620334624,41.954027649,-87.763399032
1.563538099292316,15.233333333333333,3.07,11.75,0.0,Flash Cab,41.92276062,-87.699155343,41.944226601,-87.655998182
1.563538099292316,8.0,1.0,6.5,0.0,Taxi Affiliation Services,41.761577908,-87.572781987,41.761577908,-87.572781987
1.563538099292316,25.0,0.6,35.5,0.0,Taxi Affiliation Services,,,,
1.563538099292316,10.0,2.7,14.5,0.0,Top Cab Affiliation,,,,
1.563538099292316,0.7666666666666667,0.0,3.25,0.0,Flash Cab,41.901206994,-87.676355989,41.901206994,-87.676355989
1.563538099292316,6.0,1.6,7.25,0.0,Taxi Affiliation Services,41.836150155,-87.648787952,41.80901825,-87.659166599
1.563538099292316,30.0,14.1,42.0,0.0,Medallion Leasin,41.980264315,-87.913624596,41.944226601,-87.655998182
1.563538099292316,4.116666666666666,0.81,8.25,3.0,Flash Cab,41.874005383,-87.66351755,41.874005383,-87.66351755
1.563538099292316,26.433333333333334,14.36,36.75,0.0,Flash Cab,41.953582125,-87.72345239,,
1.563538099292316,11.0,1.8,9.0,0.0,"Taxicab Insurance Agency, LLC",41.874005383,-87.66351755,41.899602111,-87.633308037
1.563538099292316,28.0,9.5,26.75,0.0,Taxi Affiliation Services,41.944226601,-87.655998182,,
1.563538099292316,9.0,0.2,12.5,0.0,Taxi Affiliation Services,41.874005383,-87.66351755,41.860190019,-87.7172201
1.563538099292316,23.733333333333334,1.17,12.25,0.0,Flash Cab,41.729676423,-87.572717134,41.740205756,-87.615969523
1.563538099292316,27.783333333333335,2.68,0.0,0.0,Medallion Leasin,41.899602111,-87.633308037,41.922686284,-87.649488729
1.563538099292316,41.0,0.6,30.0,0.0,Taxi Affiliation Services,41.761577908,-87.572781987,41.740205756,-87.615969523
1.563538099292316,23.0,15.6,48.5,5.0,U Taxicab,41.980264315,-87.913624596,41.922686284,-87.649488729
1.563538099292316,22.0,5.3,18.25,0.0,Taxi Affiliation Services,41.878914496,-87.70589713,41.947791586,-87.683834942
1.563538099292316,20.766666666666666,4.0,14.5,0.0,Flash Cab,41.944226601,-87.655998182,41.953582125,-87.72345239
1.563538099292316,6.183333333333334,0.8,5.75,0.0,Chicago Independents,,,,
1.563538099292316,41.38333333333333,7.75,29.25,0.0,Flash Cab,41.812948939,-87.617859676,41.835117986,-87.618677767
1.563538099292316,10.983333333333333,6.19,20.7,2.7,Flash Cab,41.899602111,-87.633308037,41.96581197,-87.655878786
1.563538099292316,2.0,0.3,4.25,0.0,Top Cab Affiliation,41.980264315,-87.913624596,41.980264315,-87.913624596
1.563538099292316,76.9,0.52,4.75,0.0,Patriot Taxi Dba Peace Taxi Associat,41.899602111,-87.633308037,41.980264315,-87.913624596
1.563538099292316,31.0,19.5,57.75,5.0,Top Cab Affiliation,41.79259236,-87.769615453,41.9867118,-87.663416405
1.563538099292316,0.0,0.0,3.25,0.0,Taxi Affiliation Services,41.929297368,-87.798032181,41.929297368,-87.798032181
1.563538099292316,19.633333333333333,4.69,18.4,2.4,Flash Cab,41.947791586,-87.683834942,41.901206994,-87.676355989
1.563538099292316,27.233333333333334,18.5,60.25,9.0,City Service,41.980264315,-87.913624596,41.899602111,-87.633308037
1.563538099292316,9.0,1.5,8.0,0.0,Globe Taxi,41.899602111,-87.633308037,41.874005383,-87.66351755
1.563538099292316,2.933333333333333,0.33,4.25,0.0,Flash Cab,41.9867118,-87.663416405,41.9867118,-87.663416405
1.563538099292316,24.366666666666667,10.59,28.5,0.0,Flash Cab,41.857183858,-87.620334624,41.9867118,-87.663416405
1.563538099292316,33.68333333333333,15.12,49.5,5.0,City Service,41.980264315,-87.913624596,41.944226601,-87.655998182
1.563538099292316,12.083333333333334,6.1,17.75,0.0,Flash Cab,41.954027649,-87.763399032,41.92276062,-87.699155343
1.563538099292316,20.0,10.7,28.5,0.0,"Taxicab Insurance Agency, LLC",41.874005383,-87.66351755,41.79259236,-87.769615453
1.563538099292316,22.0,5.0,17.0,0.0,Taxi Affiliation Services,41.878865584,-87.625192142,41.944226601,-87.655998182
1.563538099292316,20.0,7.3,23.75,0.0,U Taxicab,41.79259236,-87.769615453,,
1.563538099292316,26.483333333333334,16.2,45.75,0.0,Sun Taxi,41.980264315,-87.913624596,41.944226601,-87.655998182
1.563538099292316,24.0,11.7,41.8,7.05,"Taxicab Insurance Agency, LLC",41.79259236,-87.769615453,41.901206994,-87.676355989
1.563538099292316,8.583333333333334,2.34,8.75,0.0,Flash Cab,42.009622881,-87.670166857,42.009622881,-87.670166857
1.563538099292316,29.9,14.1,51.25,10.25,Medallion Leasin,41.980264315,-87.913624596,41.944226601,-87.655998182
1.563538099292316,23.0,11.8,40.0,5.0,Taxi Affiliation Services,41.79259236,-87.769615453,41.899602111,-87.633308037
1.563538099292316,31.0,17.3,56.25,7.0,Taxi Affiliation Services,41.79259236,-87.769615453,41.944226601,-87.655998182
1.563538099292316,18.0,7.5,29.75,4.0,Taxi Affiliation Services,41.79259236,-87.769615453,41.850266366,-87.667569312
1.563538099292316,0.0,0.0,20.25,0.0,"Taxicab Insurance Agency, LLC",41.771848515,-87.695666342,41.771848515,-87.695666342
1.563538099292316,31.183333333333334,24.84,116.7,19.45,Flash Cab,41.97907082,-87.903039661,,
1.563538099292316,11.0,0.0,17.0,0.0,"Taxicab Insurance Agency, LLC",41.771848515,-87.695666342,41.79259236,-87.769615453
1.563538099292316,30.616666666666667,24.84,96.75,0.0,Flash Cab,41.97907082,-87.903039661,,
1.563538099292316,20.733333333333334,17.1,56.4,9.4,City Service,41.980264315,-87.913624596,41.874005383,-87.66351755
1.563538099292316,11.0,0.8,7.5,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.899602111,-87.633308037
1.563538099292316,18.0,4.9,36.4,6.15,"Taxicab Insurance Agency, LLC",,,,
1.563538099292316,1.0,0.0,3.25,0.0,Taxi Affiliation Services,41.808916283,-87.596183344,41.808916283,-87.596183344
1.563538099292316,19.0,13.1,44.5,7.5,Taxi Affiliation Services,41.79259236,-87.769615453,41.794090253,-87.592310855
1.563538099292316,16.05,9.86,26.5,0.0,Flash Cab,41.717493036,-87.648895072,41.835117986,-87.618677767
1.563538099292316,26.0,18.4,50.25,0.0,Globe Taxi,41.97907082,-87.903039661,41.884987192,-87.620992913
1.563538099292316,11.0,0.0,10.75,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.901206994,-87.676355989
1.563538099292316,10.6,1.47,13.75,5.0,Flash Cab,41.92276062,-87.699155343,41.947791586,-87.683834942
1.563538099292316,23.0,12.2,45.1,9.1,U Taxicab,41.79259236,-87.769615453,41.899602111,-87.633308037
1.563538099292316,1.0,0.0,3.5,0.0,Taxi Affiliation Services,41.835117986,-87.618677767,41.835117986,-87.618677767
1.563538099292316,3.8,0.98,5.5,0.0,Flash Cab,41.9867118,-87.663416405,41.9867118,-87.663416405
1.563538099292316,49.63333333333333,26.47,66.25,0.0,Flash Cab,41.9867118,-87.663416405,41.706587882,-87.623366512
1.563538099292316,27.066666666666666,18.8,60.5,0.0,City Service,,,,
1.563538099292316,17.0,0.8,49.0,8.25,Taxi Affiliation Services,41.980264315,-87.913624596,41.92276062,-87.699155343
1.563538099292316,9.0,2.6,16.75,2.5,Star North Management LLC,41.79259236,-87.769615453,,
1.563538099292316,27.883333333333333,14.4,42.0,0.0,City Service,41.980264315,-87.913624596,41.944226601,-87.655998182
1.563538099292316,15.65,4.67,15.5,0.0,Flash Cab,41.944226601,-87.655998182,41.9867118,-87.663416405
1.563538099292316,12.983333333333333,3.33,12.0,0.0,Flash Cab,41.835117986,-87.618677767,41.812948939,-87.617859676
1.563538099292316,14.933333333333334,4.25,15.0,0.0,Flash Cab,41.77887686,-87.594925439,41.740205756,-87.615969523
1.563538099292316,28.9,14.44,51.6,8.6,Flash Cab,,,41.944226601,-87.655998182
1.563538099292316,27.4,10.53,29.0,0.0,Flash Cab,41.663670652,-87.540935513,41.761577908,-87.572781987
1.563538099292316,3.0,0.3,5.5,0.0,Star North Management LLC,41.899602111,-87.633308037,41.899602111,-87.633308037
1.563538099292316,12.933333333333334,1.47,13.25,4.0,Flash Cab,41.812948939,-87.617859676,41.835117986,-87.618677767
1.563538099292316,0.0,0.0,3.25,0.0,Taxi Affiliation Services,41.9867118,-87.663416405,41.9867118,-87.663416405
1.563538099292316,21.0,9.7,30.25,0.0,Medallion Leasin,41.79259236,-87.769615453,41.874005383,-87.66351755
1.563538099292316,15.55,6.03,19.0,0.0,Flash Cab,41.740205756,-87.615969523,41.812948939,-87.617859676
1.563538099292316,3.0,0.5,4.5,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.899602111,-87.633308037
1.563538099292316,8.983333333333333,2.37,9.25,0.0,Flash Cab,41.944226601,-87.655998182,41.922686284,-87.649488729
1.563538099292316,8.0,1.4,12.5,4.0,Top Cab Affiliation,,,,
1.563538099292316,5.0,1.1,8.0,2.0,Top Cab Affiliation,41.878865584,-87.625192142,41.899602111,-87.633308037
1.563538099292316,15.0,4.7,28.25,0.0,"Taxicab Insurance Agency, LLC",41.980264315,-87.913624596,,
1.563538099292316,14.483333333333333,3.03,12.25,0.0,Flash Cab,41.763246799,-87.616134111,41.761577908,-87.572781987
1.563538099292316,11.816666666666666,2.15,9.0,0.0,Flash Cab,41.899602111,-87.633308037,41.874005383,-87.66351755
1.563538099292316,5.0,1.0,6.25,0.0,Taxi Affiliation Services,41.878865584,-87.625192142,41.874005383,-87.66351755
1.563538099292316,10.333333333333334,4.51,16.68,2.18,Flash Cab,41.899602111,-87.633308037,41.944226601,-87.655998182
1.563538099292316,8.0,2.4,9.25,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.944226601,-87.655998182
1.563538099292316,8.0,0.0,8.0,0.0,Blue Ribbon Taxi Association Inc.,41.878865584,-87.625192142,41.874005383,-87.66351755
1.563538099292316,23.0,12.7,31.75,0.0,"Taxicab Insurance Agency, LLC",41.744205146,-87.656305986,,
1.563538099292316,18.7,11.82,31.0,0.0,Flash Cab,41.740205756,-87.615969523,41.874005383,-87.66351755
1.563538099292316,33.0,8.0,24.5,0.0,Star North Management LLC,41.740205756,-87.615969523,41.77887686,-87.594925439
1.563538099292316,48.0,0.0,24.25,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.857183858,-87.620334624
1.563538099292316,12.0,2.6,10.0,0.0,Medallion Leasin,41.878865584,-87.625192142,41.922686284,-87.649488729
1.563538099292316,4.916666666666667,1.1,6.25,0.0,Patriot Taxi Dba Peace Taxi Associat,41.899602111,-87.633308037,41.922686284,-87.649488729
1.563538099292316,8.266666666666667,2.92,10.25,0.0,Flash Cab,41.874005383,-87.66351755,41.874005383,-87.66351755
1.563538099292316,16.1,12.37,31.25,0.0,Flash Cab,41.80908443,-87.632424524,41.953582125,-87.72345239
1.563538099292316,29.0,8.2,28.0,4.0,Medallion Leasin,41.874005383,-87.66351755,41.947791586,-87.683834942
1.563538099292316,25.2,17.4,48.0,0.0,Medallion Leasin,41.980264315,-87.913624596,41.899602111,-87.633308037
1.563538099292316,10.0,1.8,9.5,0.0,Chicago Independents,41.901206994,-87.676355989,41.899602111,-87.633308037
1.563538099292316,10.0,3.1,11.5,0.0,Taxi Affiliation Services,41.878865584,-87.625192142,41.874005383,-87.66351755
1.563538099292316,31.0,11.5,32.0,0.0,Taxi Affiliation Services,41.794090253,-87.592310855,41.874005383,-87.66351755
1.5739616866209314,3.35,0.64,5.0,0.0,Flash Cab,41.899602111,-87.633308037,41.899602111,-87.633308037
1.5739616866209314,29.516666666666666,23.7,102.75,8.0,Chicago Independents,41.97907082,-87.903039661,,
1.5739616866209314,26.3,14.27,43.8,7.3,Sun Taxi,41.980264315,-87.913624596,,
1.5739616866209314,9.0,0.0,8.75,0.0,Top Cab Affiliation,,,,
1.5739616866209314,15.0,4.2,19.0,0.0,U Taxicab,41.792981903,-87.724208194,,
1.5739616866209314,3.0,0.0,5.5,0.0,Taxi Affiliation Services,41.922686284,-87.649488729,41.899602111,-87.633308037
1.5739616866209314,14.0,3.07,11.25,0.0,Flash Cab,41.968069,-87.721559063,41.947791586,-87.683834942
1.5739616866209314,4.133333333333334,0.5,5.25,0.0,Flash Cab,41.812948939,-87.617859676,41.812948939,-87.617859676
1.5739616866209314,21.233333333333334,11.46,30.0,0.0,Flash Cab,42.001571027,-87.695012589,41.878865584,-87.625192142
1.5739616866209314,18.433333333333334,12.97,33.54,0.04,Flash Cab,41.878865584,-87.625192142,41.706587882,-87.623366512
1.5739616866209314,8.466666666666667,1.56,7.25,0.0,Flash Cab,41.975170943,-87.687515515,41.975170943,-87.687515515
1.5739616866209314,26.9,18.43,61.2,10.2,Sun Taxi,,,41.899602111,-87.633308037
1.5739616866209314,24.0,9.5,26.5,0.0,Taxi Affiliation Services,41.761577908,-87.572781987,41.857183858,-87.620334624
1.5739616866209314,8.0,1.4,8.5,0.0,Taxi Affiliation Services,41.874005383,-87.66351755,41.899602111,-87.633308037
1.5739616866209314,11.0,5.2,20.25,0.0,U Taxicab,41.980264315,-87.913624596,,
1.5739616866209314,42.0,2.2,19.0,0.0,Taxi Affiliation Services,41.953582125,-87.72345239,41.954027649,-87.763399032
1.5739616866209314,32.0,17.4,57.9,9.65,Medallion Leasin,41.980264315,-87.913624596,41.899602111,-87.633308037
1.5739616866209314,8.0,2.9,16.0,5.0,Star North Management LLC,41.899602111,-87.633308037,41.922686284,-87.649488729
1.5739616866209314,12.0,3.9,13.0,0.0,Taxi Affiliation Services,41.808916283,-87.596183344,41.77887686,-87.594925439
1.5739616866209314,21.2,10.98,29.25,0.0,Flash Cab,41.761577908,-87.572781987,41.874005383,-87.66351755
1.5739616866209314,22.4,11.69,30.25,0.0,Flash Cab,41.953582125,-87.72345239,41.80908443,-87.632424524
1.5739616866209314,18.0,10.1,27.75,0.0,Medallion Leasin,41.857183858,-87.620334624,41.79259236,-87.769615453
1.5739616866209314,9.866666666666667,1.93,9.0,0.0,Flash Cab,41.96581197,-87.655878786,41.9867118,-87.663416405
1.5739616866209314,42.85,13.68,38.5,0.0,Flash Cab,41.761577908,-87.572781987,,
1.5739616866209314,0.6666666666666666,0.0,3.25,0.0,Flash Cab,41.944226601,-87.655998182,41.944226601,-87.655998182
1.5739616866209314,8.3,3.17,11.0,0.0,Flash Cab,41.944226601,-87.655998182,41.9867118,-87.663416405
1.5739616866209314,12.0,0.1,9.25,0.0,Taxi Affiliation Services,41.878865584,-87.625192142,41.874005383,-87.66351755
1.5739616866209314,29.233333333333334,7.7,32.4,5.4,Chicago Independents,,,,
1.5739616866209314,8.05,1.5,7.5,0.0,Flash Cab,41.899602111,-87.633308037,41.901206994,-87.676355989
1.5739616866209314,4.55,0.86,5.5,0.0,Flash Cab,42.001571027,-87.695012589,42.001571027,-87.695012589
1.5739616866209314,9.066666666666666,1.4,7.0,0.0,Medallion Leasin,41.899602111,-87.633308037,41.899602111,-87.633308037
1.5739616866209314,26.0,0.0,30.5,0.0,Taxi Affiliation Services,41.922686284,-87.649488729,41.9867118,-87.663416405
1.5739616866209314,14.0,7.2,19.75,0.0,Taxi Affiliation Services,41.874005383,-87.66351755,41.890608853,-87.756046711
1.5739616866209314,14.15,1.54,9.25,0.0,Flash Cab,41.761577908,-87.572781987,41.744199535,-87.586348318
1.5739616866209314,18.0,14.4,46.25,6.0,Taxi Affiliation Services,41.980264315,-87.913624596,41.92276062,-87.699155343
1.5739616866209314,48.86666666666667,8.14,29.5,0.0,Sun Taxi,41.80901825,-87.659166599,41.80901825,-87.659166599
1.5739616866209314,8.2,1.3,6.75,0.0,Flash Cab,41.899602111,-87.633308037,41.899602111,-87.633308037
1.5739616866209314,13.0,0.0,20.5,0.0,Star North Management LLC,41.980264315,-87.913624596,41.980264315,-87.913624596
1.5739616866209314,9.8,0.8,6.25,0.0,Chicago Independents,41.922686284,-87.649488729,41.922686284,-87.649488729
1.5739616866209314,31.0,22.2,58.5,0.0,U Taxicab,41.79259236,-87.769615453,,
1.5739616866209314,24.583333333333332,18.96,51.0,0.0,City Service,41.980264315,-87.913624596,41.878865584,-87.625192142
1.5739616866209314,38.766666666666666,3.52,21.0,0.0,Flash Cab,41.975170943,-87.687515515,41.9867118,-87.663416405
1.5739616866209314,31.3,16.5,57.3,9.55,City Service,,,,
1.5739616866209314,13.0,2.1,10.0,0.0,Globe Taxi,41.899602111,-87.633308037,41.878865584,-87.625192142
1.5739616866209314,0.6,0.0,3.25,0.0,Flash Cab,41.954027649,-87.763399032,41.954027649,-87.763399032
1.5739616866209314,10.033333333333333,2.39,9.75,0.0,Flash Cab,41.954027649,-87.763399032,41.985015101,-87.804532006
1.5739616866209314,13.8,9.12,24.0,0.0,Flash Cab,41.80908443,-87.632424524,41.717493036,-87.648895072
1.5739616866209314,23.0,0.5,26.0,0.0,Taxi Affiliation Services,41.80908443,-87.632424524,,
1.5739616866209314,43.0,0.3,24.75,0.0,Taxi Affiliation Services,41.80901825,-87.659166599,41.808916283,-87.596183344
1.5739616866209314,11.0,2.5,11.8,2.05,Taxi Affiliation Services,41.874005383,-87.66351755,41.878865584,-87.625192142
1.5739616866209314,8.0,0.0,5.75,0.0,Taxi Affiliation Services,41.835117986,-87.618677767,41.835117986,-87.618677767
1.5739616866209314,6.0,1.0,8.0,0.0,3011 - 66308 JBL Cab Inc.,41.878865584,-87.625192142,41.899602111,-87.633308037
1.5739616866209314,5.0,0.0,7.5,2.0,Taxi Affiliation Services,41.836150155,-87.648787952,41.842076117,-87.633973422
1.5739616866209314,21.05,12.71,48.75,9.75,Sun Taxi,41.980264315,-87.913624596,41.92276062,-87.699155343
1.5739616866209314,19.4,8.33,23.0,0.0,Flash Cab,41.901206994,-87.676355989,41.82371281,-87.602350437
1.5739616866209314,0.8666666666666667,0.0,3.25,0.0,Flash Cab,41.954027649,-87.763399032,41.954027649,-87.763399032
1.5739616866209314,15.0,0.0,8.25,0.0,"Taxicab Insurance Agency, LLC",41.874005383,-87.66351755,41.899602111,-87.633308037
1.5739616866209314,2.9,0.02,4.0,0.0,Flash Cab,41.983636307,-87.723583185,41.983636307,-87.723583185
1.5739616866209314,41.0,31.5,76.0,0.0,Star North Management LLC,41.980264315,-87.913624596,41.690633347,-87.570058269
1.5739616866209314,6.0,0.0,5.75,0.0,Taxi Affiliation Services,41.944226601,-87.655998182,41.922686284,-87.649488729
1.5739616866209314,5.0,1.3,6.25,0.0,Taxi Affiliation Services,41.953582125,-87.72345239,41.938666196,-87.711210593
1.5739616866209314,34.0,29.1,130.6,21.85,U Taxicab,41.97907082,-87.903039661,,
1.5739616866209314,17.0,0.4,19.5,0.0,Taxi Affiliation Services,41.835117986,-87.618677767,41.80901825,-87.659166599
1.5739616866209314,0.0,0.0,50.25,5.0,Taxi Affiliation Services,41.944226601,-87.655998182,41.944226601,-87.655998182
1.5739616866209314,13.0,6.7,19.0,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.953582125,-87.72345239
1.5739616866209314,12.316666666666666,1.65,13.0,3.0,Flash Cab,41.9867118,-87.663416405,41.9867118,-87.663416405
1.5739616866209314,11.0,5.8,29.0,0.0,"Taxicab Insurance Agency, LLC",41.97907082,-87.903039661,,
1.5739616866209314,42.016666666666666,9.01,31.25,0.0,Flash Cab,41.9867118,-87.663416405,41.899602111,-87.633308037
1.5739616866209314,0.7666666666666667,0.0,6.25,0.0,Sun Taxi,41.944226601,-87.655998182,41.944226601,-87.655998182
1.5739616866209314,4.0,0.6,5.75,0.0,Taxi Affiliation Services,41.835117986,-87.618677767,41.812948939,-87.617859676
1.5739616866209314,21.233333333333334,5.96,19.25,0.0,Flash Cab,41.777196255,-87.642497527,,
1.5739616866209314,27.0,18.1,59.4,9.9,Globe Taxi,41.980264315,-87.913624596,41.899602111,-87.633308037
1.5739616866209314,8.95,1.7,10.5,2.0,Medallion Leasin,41.874005383,-87.66351755,41.901206994,-87.676355989
1.5739616866209314,29.666666666666668,16.1,59.06,11.81,City Service,41.980264315,-87.913624596,,
1.5739616866209314,34.93333333333333,18.72,52.25,0.0,Sun Taxi,41.980264315,-87.913624596,41.878865584,-87.625192142
1.5739616866209314,66.28333333333333,9.07,29.75,0.0,Flash Cab,41.771848515,-87.695666342,41.839086906,-87.714003807
1.5739616866209314,17.0,0.7,29.25,0.0,Taxi Affiliation Services,41.795430631,-87.696435232,41.706125752,-87.598255838
1.5739616866209314,8.85,3.33,11.25,0.0,Flash Cab,41.874005383,-87.66351755,41.835117986,-87.618677767
1.5739616866209314,8.416666666666666,1.6,10.86,1.16,Medallion Leasin,41.899602111,-87.633308037,41.878865584,-87.625192142
1.5739616866209314,46.416666666666664,5.12,31.25,5.0,Flash Cab,41.94651142,-87.806020002,41.94651142,-87.806020002
1.5739616866209314,17.0,12.7,42.0,6.0,Top Cab Affiliation,41.980264315,-87.913624596,41.92276062,-87.699155343
1.5739616866209314,7.75,1.1,7.0,0.0,Chicago Independents,41.899602111,-87.633308037,41.899602111,-87.633308037
1.5739616866209314,0.6333333333333333,0.04,3.25,0.0,Flash Cab,41.874005383,-87.66351755,41.874005383,-87.66351755
1.5739616866209314,12.0,3.2,11.25,0.0,Medallion Leasin,41.899602111,-87.633308037,41.922686284,-87.649488729
1.5739616866209314,32.583333333333336,5.62,22.0,0.0,Flash Cab,41.80908443,-87.632424524,41.761577908,-87.572781987
1.5739616866209314,25.0,0.6,30.75,0.0,Taxi Affiliation Services,41.878865584,-87.625192142,41.740205756,-87.615969523
1.5739616866209314,2.0,0.0,4.0,0.0,Blue Ribbon Taxi Association Inc.,41.899602111,-87.633308037,41.899602111,-87.633308037
1.5739616866209314,44.0,12.3,39.5,0.0,Taxi Affiliation Services,41.761577908,-87.572781987,41.839086906,-87.714003807
1.5739616866209314,24.666666666666668,17.27,56.4,9.4,Sun Taxi,,,41.901206994,-87.676355989
1.5739616866209314,5.816666666666666,0.87,6.0,0.0,Flash Cab,,,41.899602111,-87.633308037
1.5739616866209314,9.5,1.54,8.0,0.0,Flash Cab,41.899602111,-87.633308037,41.899602111,-87.633308037
1.5739616866209314,12.716666666666667,5.54,16.75,0.0,Flash Cab,41.944226601,-87.655998182,41.878865584,-87.625192142
1.5739616866209314,21.0,0.6,29.0,0.0,Taxi Affiliation Services,41.835117986,-87.618677767,41.944226601,-87.655998182
1.5739616866209314,29.0,13.8,46.75,5.0,"Taxicab Insurance Agency, LLC",41.79259236,-87.769615453,41.899602111,-87.633308037
1.5739616866209314,9.15,4.77,19.25,0.0,Sun Taxi,,,41.980264315,-87.913624596
1.5739616866209314,22.216666666666665,14.03,41.25,0.0,Flash Cab,,,,
1.5739616866209314,7.9,0.51,0.0,0.0,Chicago Independents,41.922686284,-87.649488729,41.922686284,-87.649488729
1.584385273949547,28.0,17.7,50.75,2.0,Top Cab Affiliation,,,41.96581197,-87.655878786
1.584385273949547,40.0,0.4,27.75,0.0,Taxi Affiliation Services,41.878865584,-87.625192142,41.9867118,-87.663416405
1.584385273949547,19.0,7.2,20.5,0.0,Star North Management LLC,41.741242728,-87.551428197,41.808916283,-87.596183344
1.584385273949547,19.0,8.4,27.5,0.0,Top Cab Affiliation,41.980264315,-87.913624596,,
1.584385273949547,25.466666666666665,15.7,44.25,0.0,Medallion Leasin,41.79259236,-87.769615453,41.944226601,-87.655998182
1.584385273949547,16.0,8.2,27.7,4.7,Taxi Affiliation Services,41.899602111,-87.633308037,41.954027649,-87.763399032
1.584385273949547,34.0,0.2,17.75,0.0,Taxi Affiliation Services,41.944226601,-87.655998182,41.944226601,-87.655998182
1.584385273949547,6.0,0.8,6.0,0.0,Medallion Leasin,41.899602111,-87.633308037,41.899602111,-87.633308037
1.584385273949547,6.0,0.7,5.5,0.0,Medallion Leasin,41.899602111,-87.633308037,41.899602111,-87.633308037
1.584385273949547,18.0,6.0,17.75,0.0,Taxi Affiliation Services,41.808916283,-87.596183344,41.808916283,-87.596183344
1.584385273949547,27.0,6.4,21.75,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.899602111,-87.633308037
1.584385273949547,38.233333333333334,0.0,15.75,0.0,Flash Cab,41.899602111,-87.633308037,41.899602111,-87.633308037
1.584385273949547,6.116666666666666,1.3,6.5,0.0,Flash Cab,41.899602111,-87.633308037,41.899602111,-87.633308037
1.584385273949547,31.0,15.8,41.0,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.706125752,-87.598255838
1.584385273949547,15.35,11.64,30.0,0.0,Flash Cab,41.878865584,-87.625192142,41.706587882,-87.623366512
1.584385273949547,31.833333333333332,15.59,56.1,9.35,24 Seven Taxi,41.980264315,-87.913624596,41.938666196,-87.711210593
1.584385273949547,15.466666666666667,6.04,17.25,0.0,Flash Cab,41.794090253,-87.592310855,41.775928827,-87.666596265
1.584385273949547,2.1333333333333333,0.0,7.0,0.0,Setare Inc,41.9867118,-87.663416405,41.9867118,-87.663416405
1.584385273949547,7.0,2.0,8.0,0.0,Taxi Affiliation Services,41.792357223,-87.61793138,41.808916283,-87.596183344
1.584385273949547,27.0,10.5,30.5,0.0,Blue Ribbon Taxi Association Inc.,41.812948939,-87.617859676,41.947791586,-87.683834942
1.584385273949547,20.0,17.5,56.2,9.45,Star North Management LLC,41.980264315,-87.913624596,41.899602111,-87.633308037
1.584385273949547,0.0,0.0,14.75,4.5,Taxi Affiliation Services,41.97907082,-87.903039661,,
