Date (days since 1/1/2021),Primary Type,Primary Type Code,Location Description,Location Description Code,Arrest,Latitude,Longitude
3.539850256831022,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.928258322,-87.640451538
5.503654109591999,OTHER OFFENSE,22,STREET,112,0,41.761484638,-87.55806373
0.0375249144162342,WEAPONS VIOLATION,30,ALLEY,15,1,41.935754453,-87.727088707
8.550121232868557,BATTERY,2,RESIDENCE - YARD (FRONT / BACK),102,0,41.764873615,-87.666939809
5.489755993153845,BATTERY,2,HOSPITAL BUILDING / GROUNDS,76,0,41.936335635,-87.650710119
2.91860445209537,CRIMINAL DAMAGE,5,RESIDENCE - GARAGE,100,0,41.764728045,-87.561272312
6.504318493139081,OTHER OFFENSE,22,POLICE FACILITY / VEHICLE PARKING LOT,96,0,41.868180939,-87.709271389
8.345818921194475,THEFT,29,DRUG STORE,61,0,41.917656022,-87.688750258
4.836544520560611,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.813347359,-87.633485489
6.858720462312006,THEFT,29,STREET,112,0,41.883055705,-87.751254884
2.5871343750287896,OTHER OFFENSE,22,SIDEWALK,109,0,41.925398449,-87.652311296
2.564202482839398,THEFT,29,NURSING / RETIREMENT HOME,88,0,41.815933131,-87.624642127
3.0026880565129823,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.932845927,-87.715315443
6.507793022248619,BATTERY,2,VEHICLE NON-COMMERCIAL,122,0,41.717743579,-87.623084701
8.821829409284295,CRIMINAL DAMAGE,5,HIGHWAY / EXPRESSWAY,74,0,41.735012438,-87.565317752
5.755904922927884,ASSAULT,1,RESIDENCE,99,0,41.932155482,-87.763818473
4.007521875041339,BATTERY,2,POLICE FACILITY / VEHICLE PARKING LOT,96,1,41.939444419,-87.689596768
3.446732876745219,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.741510566,-87.592424836
0.7546677226415858,WEAPONS VIOLATION,30,STREET,112,1,41.739320964,-87.585700823
6.781585916113471,THEFT,29,STREET,112,0,41.955587748,-87.780532504
1.938787243122472,MOTOR VEHICLE THEFT,16,STREET,112,1,41.759875726,-87.592045017
5.534924871577846,THEFT,29,STREET,112,0,41.917222909,-87.641213911
2.849113869821554,BATTERY,2,APARTMENT,17,0,41.900820308,-87.645725538
4.836544520560611,THEFT,29,STREET,112,0,41.741735952,-87.561218025
4.687139768850456,THEFT,29,GROCERY FOOD STORE,72,1,41.864493678,-87.639158
5.27433518836246,MOTOR VEHICLE THEFT,16,STREET,112,0,41.776538892,-87.686011499
6.513352268807272,NARCOTICS,17,STREET,112,1,41.766274325,-87.66382789
7.108886558198777,MOTOR VEHICLE THEFT,16,STREET,112,0,41.731304026,-87.595766101
6.705841181492313,BATTERY,2,RESIDENCE,99,0,41.99157427,-87.655431953
4.4974304794862645,CRIMINAL DAMAGE,5,STREET,112,0,41.858277842,-87.727380521
8.891319991475063,MOTOR VEHICLE THEFT,16,STREET,112,0,41.694924479,-87.655802638
6.632876070192005,ASSAULT,1,APARTMENT,17,0,41.858103682,-87.718876838
4.566226155805299,THEFT,29,SMALL RETAIL STORE,110,0,41.884650262,-87.627915459
8.418784032494784,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.751484728,-87.661852377
0.1042358732861544,CRIMINAL DAMAGE,5,VEHICLE NON-COMMERCIAL,122,0,41.764525405,-87.649250086
6.678044948616005,CRIMINAL DAMAGE,5,STREET,112,0,41.669868653,-87.628420587
7.772521618120627,THEFT,29,STREET,112,0,41.842798092,-87.660454431
2.8630119863427543,BURGLARY,3,RESIDENCE - GARAGE,100,0,41.922035985,-87.693688794
1.375913527377238,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.994178581,-87.800056037
7.6717602739440105,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.720564427,-87.660423466
7.963620719145243,THEFT,29,FACTORY / MANUFACTURING BUILDING,63,0,41.746130093,-87.682755208
7.897604666064012,BATTERY,2,APARTMENT,17,0,41.774812292,-87.693280366
0.06254152397169264,MOTOR VEHICLE THEFT,16,STREET,112,0,41.7866781,-87.622258352
6.477217166134509,THEFT,29,GAS STATION,69,0,41.719551773,-87.603761149
4.06172452913353,THEFT,29,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.775834643,-87.615515144
4.252823630158146,MOTOR VEHICLE THEFT,16,APARTMENT,17,0,41.941206395,-87.751865746
5.892801369860309,OTHER OFFENSE,22,STREET,112,1,41.743446884,-87.550450186
3.5148336472755637,DECEPTIVE PRACTICE,8,GROCERY FOOD STORE,72,0,41.976851852,-87.654999693
3.377242294554449,BURGLARY,3,VACANT LOT / LAND,116,0,41.732243457,-87.645460119
8.707169948669524,DECEPTIVE PRACTICE,8,POLICE FACILITY / VEHICLE PARKING LOT,96,0,41.837489008,-87.646264459
1.5009965753206234,ASSAULT,1,RESTAURANT,103,0,42.006926179,-87.673485579
4.377906678101532,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.916047074,-87.728965368
2.8352157533834,CRIMINAL TRESPASS,7,RESIDENCE,99,0,41.77317691,-87.667722708
1.542690924635085,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.921021491,-87.69730355
5.774667380136001,BATTERY,2,APARTMENT,17,0,41.90896722,-87.687184491
1.5009965753206234,THEFT,29,STREET,112,0,41.970661396,-87.756485061
2.0951410530517034,CRIMINAL DAMAGE,5,GAS STATION,69,0,41.882139587,-87.71104513
7.230495077032623,CRIMINAL DAMAGE,5,CTA PARKING LOT / GARAGE / OTHER PROPERTY,51,1,41.989348626,-87.728603541
6.410506207181542,BATTERY,2,RESIDENCE,99,0,41.695329201,-87.634030428
3.815727868144987,THEFT,29,GROCERY FOOD STORE,72,0,41.96137851,-87.65474101
2.272342037638166,BATTERY,2,APARTMENT,17,0,41.865468486,-87.773475043
0.3335547945156941,OTHER OFFENSE,22,STREET,112,0,41.756471358,-87.566322728
4.669767123302764,THEFT,29,RESIDENCE,99,0,42.019888549,-87.664751133
4.711461472617225,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.881905413,-87.704830372
5.414706164404423,WEAPONS VIOLATION,30,STREET,112,1,41.735979529,-87.650238239
5.729498501712,BATTERY,2,SIDEWALK,109,0,41.780052052,-87.683662683
0.4030453767064637,ASSAULT,1,STREET,112,0,41.700301356,-87.628099309
0.5246538955403105,THEFT,29,APARTMENT,17,0,41.895813683,-87.682736874
2.897757277438139,BATTERY,2,RESIDENCE,99,0,41.907575614,-87.764970106
2.44606849311509,NARCOTICS,17,RESIDENCE,99,1,41.896331896,-87.723663785
5.347300299662767,BATTERY,2,ALLEY,15,0,41.874125824,-87.74370601
1.8804151541320533,ASSAULT,1,RESIDENCE,99,1,41.717119351,-87.601884009
7.911502782502166,CRIMINAL DAMAGE,5,STREET,112,0,41.751270583,-87.605938082
4.003352440060064,THEFT,29,STREET,112,0,41.890021015,-87.758966686
5.003321917818458,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.711047349,-87.658123827
6.14296746574708,THEFT,29,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.795251156,-87.581724977
7.713454623258472,THEFT,29,STREET,112,0,41.808902924,-87.721170247
0.6671095890313882,BURGLARY,3,APARTMENT,17,0,41.765094654,-87.592784027
6.823975171216621,ROBBERY,26,SMALL RETAIL STORE,110,0,41.773908018,-87.644633853
5.680855094178462,NARCOTICS,17,ALLEY,15,1,41.893682661,-87.710683339
8.106076412636321,CRIMINAL TRESPASS,7,APARTMENT,17,1,41.780946398,-87.621995369
3.585714041126758,THEFT,29,APARTMENT,17,0,41.805371499,-87.683777403
5.649584332192616,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.913662133,-87.764376028
7.588371575315087,BURGLARY,3,APARTMENT,17,0,41.894844328,-87.765927774
3.5752904537981425,BATTERY,2,APARTMENT,17,0,41.893815483,-87.77380787
2.5954732448252447,THEFT,29,NURSING / RETIREMENT HOME,88,0,41.815933131,-87.624642127
4.419601027415993,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.734083363,-87.592678733
8.529274058211326,OTHER OFFENSE,22,STREET,112,0,41.868240847,-87.704156525
0.5003321917735412,THEFT,29,STREET,112,0,41.712359904,-87.62009309
0.5837208904024647,BATTERY,2,STREET,112,0,41.768941644,-87.58129902
2.084717465723088,MOTOR VEHICLE THEFT,16,ALLEY,15,0,41.691550073,-87.672013874
4.732308647274456,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.882180466,-87.768882124
8.073415839073096,CRIMINAL DAMAGE,5,STREET,112,0,41.760848923,-87.628063497
3.841439383572181,ASSAULT,1,APARTMENT,17,0,41.76134273,-87.615189197
3.788626541057368,BATTERY,2,RESIDENCE,99,0,41.84534964,-87.644609559
7.532779109562472,OTHER OFFENSE,22,APARTMENT,17,0,41.748708708,-87.602683534
8.964285102775372,MOTOR VEHICLE THEFT,16,APARTMENT,17,0,41.861813345,-87.711631385
2.5287622859553243,NARCOTICS,17,SIDEWALK,109,1,41.873115002,-87.745664971
2.6746925085559408,BATTERY,2,CTA STATION,53,1,41.984622486,-87.836582104
0.35301215751250026,BATTERY,2,RESIDENCE,99,0,41.773189519,-87.671329907
0.009033775668190743,WEAPONS VIOLATION,30,RESIDENCE,99,0,41.790013533,-87.652338081
1.7198919092215477,WEAPONS VIOLATION,30,STREET,112,1,41.757056925,-87.576409326
0.08338869862892352,ROBBERY,26,STREET,112,0,41.882970666,-87.690050114
7.569609118190017,CRIMINAL TRESPASS,7,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.934447206,-87.644210443
7.7308272688061646,ASSAULT,1,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.946578818,-87.711907591
8.719678253447253,THEFT,29,APARTMENT,17,0,41.796474571,-87.734281839
2.876910102780908,CRIMINAL DAMAGE,5,STREET,112,0,41.943145735,-87.684123166
7.004650684912622,CRIMINAL DAMAGE,5,STREET,112,0,42.008231831,-87.675775422
0.7324307363239302,WEAPONS VIOLATION,30,CHA PARKING LOT / GROUNDS,37,0,41.654016709,-87.60499518
8.45352932359017,BATTERY,2,SIDEWALK,109,0,41.880704482,-87.630224558
6.795484032551625,CRIMINAL TRESPASS,7,SMALL RETAIL STORE,110,1,41.933716818,-87.644596847
3.418936643868911,BURGLARY,3,APARTMENT,17,0,41.996562746,-87.70202962
0.06462624142080642,WEAPONS VIOLATION,30,STREET,112,1,41.930459856,-87.643753566
7.463288527371702,OTHER OFFENSE,22,VEHICLE NON-COMMERCIAL,122,0,41.852537892,-87.69910932
4.922017936638648,DECEPTIVE PRACTICE,8,RESIDENCE,99,0,41.753935549,-87.61821834
4.002657534271376,CRIMINAL DAMAGE,5,PARKING LOT / GARAGE (NON RESIDENTIAL),94,0,41.766655655,-87.638388243
6.500149058240853,THEFT,29,APARTMENT,17,0,41.971514895,-87.846539257
5.040151926362957,CRIMINAL DAMAGE,5,RESIDENCE,99,0,41.788846747,-87.711797868
7.713454623258472,THEFT,29,STREET,112,0,41.925076355,-87.754683723
0.086863227738462,WEAPONS VIOLATION,30,ALLEY,15,0,41.778458343,-87.697031388
1.6517911386912028,WEAPONS VIOLATION,30,STREET,112,1,41.895205793,-87.622767369
6.9129231164041975,ROBBERY,26,STREET,112,0,41.862813779,-87.718541726
4.419601027415993,CRIMINAL DAMAGE,5,APARTMENT,17,0,41.82164082,-87.690829432
0.8137347175037399,NARCOTICS,17,STREET,112,1,42.019367682,-87.670044883
8.873947345927371,THEFT,29,STREET,112,0,41.679895682,-87.619401071
7.504982876686164,THEFT,29,RESIDENCE,99,0,41.771582001,-87.708690917
4.81569734590338,DECEPTIVE PRACTICE,8,APARTMENT,17,0,41.935080393,-87.641807369
